Nom,Description,Tag 1,Tag 2,Tag 3,Latitude,Longitude,N° et nom de rue,CP,Ville,Année de création,Url site web,Nom compte Twitter,Url page Facebook,Url page Google +,Url page Linkedin,Url page Viadeo,Catégorie
Itslearning,Itslearning est l’un des acteurs clés du marché des environnements numériques de travail (ENT) opérant exclusivement dans le secteur de l’enseignement.,#education,#ent,,48.872374,2.350023,13 rue d'Hauteville,75010,Paris,1999,www.itslearning.fr,itslearning,https://www.facebook.com/pages/Itslearning-France/164514893584791,,,,Entreprise
J'aime Attendre,"J’aime Attendre recense les heures de grande affluence pour appeler ou se déplacer en heures creuses, c'est le bison futé des services clients et des files d'attente.",#filedattente,#servicesclients,,48.867931,2.34469,120 rue Réaumur,75002,Paris,2009,www.jaimeattendre.com,jaimeattendre,https://www.facebook.com/JaimeAttendre,https://plus.google.com/112068336254549474030,http://www.linkedin.com/company/1442019,,Entreprise
Jalios,"Jalios est un éditeur d'applications web spécialisé dans les solutions pour réseau social d’entreprise, espaces collaboratifs, portail personnalisé, gestion documentaire et gestion de contenus.",#apps,#rse,,48.827855,2.125485,58  rue Pottier,78150,Le Chesnay,2001,www.jalios.com,Jalios,,,http://www.linkedin.com/company/92433,,Entreprise
Jamespot,Jamespot édite une solution en mode SaaS de réseau social d'entreprise.,#rse,#saas,,48.85191,2.42149,27 rue du Progrès,93100,Montreuil,2005,www.jamespot.com,jamespot,,,http://www.linkedin.com/company/224049,,Entreprise
JellyNote,Jellynote est une plateforme communautaire pour la création musicale.,#musique,#reseausocial,,48.869508,2.341908,28 place de la Bourse,75002,Paris,2012,www.jellynote.com,,https://www.facebook.com/JellyNote,,http://www.linkedin.com/company/2758702,,Entreprise
Jiwok,Jiwok est une plateforme d'entraînements mp3 réalisés par des coachs et nutritionnistes professionnels.,#mp3,#musique,#sport,48.868462,2.36045,44 rue rené Boulanger,75010,Paris,2007,www.jiwok.com,jiwok,,https://plus.google.com/105832920719073640933,http://www.linkedin.com/company/1801842,,Entreprise
JOBaProximite,JOBaProximite est un site qui permet la mise en relation de personnes peu ou pas qualifiées avec de jeunes entreprises en recherche de collaborateurs sur un territoire géographique donné.,#geolocalisation,#emploi,,48.876446,2.351271,82 rue d'Hauteville,75010,Paris,2012,www.jobaproximite.com,,https://www.facebook.com/jobaproximite,https://plus.google.com/115713663659655403216,http://www.linkedin.com/company/2809520,,Entreprise
JobProd,JobProd est un intermédiaire de recrutement qui fait se rencontrer des développeurs informatiques passionnés et des entreprises de qualité.,#recrutement,#developpeurs,#emploi,48.822041,2.36082,19 rue Philibert Lucot,75013,Paris,2011,www.jobprod.com,JobProdDev,https://www.facebook.com/jobprod,,http://www.linkedin.com/company/2354586,,Entreprise
Jolicloud,Jolicloud est une application qui permet d'unifier et d'accéder à tous vos contenus stockés dans le cloud.,#cloudcomputing,#personalcloud,,48.86813,2.34663,23 rue de Cléry,75002,Paris,2009,www.jolicloud.com,jolicloud,https://www.facebook.com/jolicloud,https://plus.google.com/+jolicloud,http://www.linkedin.com/company/709331,,Entreprise
Jouve,"Le Groupe Jouve conçoit, enrichit, valorise et diffuse les contenus sur tous les médias et propose des services éditoriaux, dématérialisation, BPO, IT solutions et impression.",#dematerialisation,,,48.858841,2.34839,11 boulevard de Sébastopol,75001,Paris,1903,www.jouve.fr,GroupeJouve,,https://plus.google.com/103316327091227322721/,http://www.linkedin.com/company/groupe-jouve,,Entreprise
Kadank,"Kadank est un studio de création de jeux sociaux en 3D, multijoueurs et en temps réel.",#jeu,#socialgaming,#3d,48.854252,2.3422,3 rue Séguier ,75006,Paris,2011,www.kadank.com,kadankgames,,,http://www.linkedin.com/company/2855204,,Entreprise
Kawet,Kawet est une application qui permet de créer un espace de travail mobile unifié pour votre entreprise.,#mobile,#workspace,,48.872379,2.35754,82 rue du Faubourg Saint-Martin,75010,Paris,2010,www.madebykawet.com,madebykawet,https://www.facebook.com/madebykawet,,http://www.linkedin.com/company/865949,,Entreprise
Kayentis,Kayentis est un éditeur de solutions professionnelles de dématérialisation de l’écriture manuscrite basées sur la plate-forme Digital Pen & Paper.,#dematerialisation,,,48.701729,2.10113,4 route de la Noue,91190,Gif sur Yvette,2004,www.kayentis.com,,,,http://www.linkedin.com/company/55808,,Entreprise
Keres Technologies,"Keres Technologies apporte à l’industrie du multimedia, de la télévision et de la radio une expertise dans la maîtrise d’ouvrage de projets d'infrastructures de diffusion et de production.",#infrastructure,#diffusion,#amo,48.863720,2.808436,51 rue de l'Abyme,77700,Magny-le-Hongre,1999,www.keres-technologies.com,,,,,,Entreprise
KerniX,"KerniX est une société spécialisée dans le développement d'applications web et mobile qui intervient notamment dans les domaines de l'e-commerce, de la gestion documentaire, et des plate-formes communautaires.",#apps,#web,#mobile,48.836651,2.32423,15  rue Cels,75014,Paris,2001,www.kernix.com,KerniX,,,http://www.linkedin.com/company/1281465,,Entreprise
KickYourApp,KickYourApp est spécialisée dans le développement d’applications mobiles pour smartphones et tablettes à partir de son framework propriétaire.,#apps,#mobile,#marketing,48.854858,2.40352,80 rue des Haies,75020,Paris,2006,www.kickyourapp.com,kickyourapp,https://www.facebook.com/pages/Kick-Your-App/158519607511385,https://plus.google.com/116884231642610898788,http://www.linkedin.com/company/kickyourapp,,Entreprise
Kiolis,Kiolis est une entreprise d’informatique spécialisée dans l’édition de logiciels de personnalisation : publication dynamique de contenus et moteurs de recommandation.,#informatique,#personnalisation,#semantique,48.835406,2.369898,45 boulevard Vincent Auriol,75013,Paris,2008,www.kiolis.com,,,,http://www.linkedin.com/company/616768,,Entreprise
KissKissBankBank,KissKissBankBank est une plate-forme de financement collaboratif de projets créatifs et innovants.,#crowdfunding,#economiecollaborative,,48.874981,2.34965,1 cité Paradis,75010,Paris,2009,www.kisskissbankbank.com,Kissbankers,http://www.facebook.com/kisskissbankbank,,http://www.linkedin.com/company/761641,,Entreprise
Kit Digital,Kit digital développe la télévision du futur en fournissant des solutions de diffusion numérique aux opérateurs.,#iptv,#television,,48.885529,2.31148,111 rue Cardinet,75017,Paris,2007,www.kitd.fr,KITdigital,http://www.facebook.com/pages/KIT-digital-Inc/97814104509,,http://www.linkedin.com/company/kit-digital-inc,,Entreprise
Knowledge Players,"Knowledge Players conçoit des solutions numériques d'apprentissage alliant le meilleur de la pédagogie, de l'écriture interactive et du jeu vidéo.",#jeu,#elearning,#seriousgaming,48.84512,2.30209,44 rue Cambronne,75015,Paris,,www.knowledge-players.com,KnowledgePlayer,https://www.facebook.com/pages/Knowledge-Players/200513629523,,http://www.linkedin.com/company/knowledge-players,,Entreprise
Kobojo,Kobojo crée des jeux sociaux.,#jeu,#socialgaming,,48.853908,2.34037,23 rue des Grands Augustins,75006,Paris,2008,www.kobojo.com,Kobojo,https://www.facebook.com/kobojo,,http://www.linkedin.com/company/685376,,Entreprise
Kontest,"Kontest est une plateforme pour créer et diffuser vos concours sur Facebook, le Web et les mobiles.",#concours,#marketing,,48.865749,2.39198,14 rue Soleillet,75020,Paris,2010,www.kontestapp.com,kontestapp,https://www.facebook.com/kontest,https://plus.google.com/111795208162182759084,http://www.linkedin.com/company/1257179,,Entreprise
KRDS,KRDS est une agence de marketing digital spécialisée sur Facebook.,#marketing,#agence,#facebook,48.866501,2.33489,2 rue des Moulins,75001,Paris,2008,www.krds.fr,krds,https://www.facebook.com/KRDS,,http://www.linkedin.com/company/933279,,Entreprise
KTM Advance,"KTM Advance propose des solutions de e-learning et serious gaming, à la croisée des sciences cognitives et des technologies du jeu vidéo.",#jeu,#elearning,#seriousgaming,48.873871,2.34791,42 rue du Faubourg Poissonnière,75010,Paris,1995,www.ktm-advance.com,KTMAdvance,https://www.facebook.com/KTMAdvance,,http://www.linkedin.com/company/489812,,Entreprise
Kwaga,"Kwaga imagine des solutions pour que l’email soit plus simple, plus naturel, et moins envahissant et propose writethat.name un service de mise à jour automatique des contacts.",#email,#gestiondecontacts,#crm,48.825661,2.3835,15 rue Jean-Baptiste Berlier,75013,Paris,2009,www.kwaga.com,writethatname,http://www.facebook.com/pages/WriteThatName/183896871696601,https://plus.google.com/u/0/110561223415155311781/,http://www.linkedin.com/company/kwaga,,Entreprise
kXen,kXen fournit des solutions pour opérer des prédictions analytiques à partir des big data.,#bigdata,#datamining,#stats,48.870461,2.231742,25 quai Gallieni,92150,Suresnes,,www.kxen.com,kxen,http://www.facebook.com/InfiniteInsight,,http://www.linkedin.com/company/kxen,,Entreprise
Kylotonn,Kylotonn est un studio de création de jeux vidéo qui développe ses propres solutions technologiques : moteur de rendu 3D avec Kt Engine et chaîne de production cross-plateformes avec Play All et Play Online.,#jeu,#studio,,48.865629,2.392446,18 rue Soleillet,75020,Paris,2002,www.kylotonn.com,,,,http://www.linkedin.com/company/52209,,Entreprise
La Banque Audiovisuelle,"La Banque Audiovisuelle édite Vodeo, plateforme de vidéo à la demande dédiée aux documentaires et reportages.",#documentaire,#vod,,48.8754,2.35053,40 rue de Paradis,75010,Paris,2005,www.vodeo.tv,vodeo,https://www.facebook.com/Vodeo,https://plus.google.com/+vodeo/,,,Entreprise
La Belle Assiette,La Belle Assiette est une plateforme qui permet de réserver un chef professionnel pour qu'il vienne cuisiner à domicile.,#cuisine,#maketplace,,48.849998,2.2908,10 rue Béatrix Dussane,75015,Paris,2012,www.labelleassiette.fr,LaBelleAssiette,https://www.facebook.com/labelleassiette,https://plus.google.com/101072660764734799950,http://www.linkedin.com/company/2673331,,Entreprise
L'Appero,"L'Appero est une application mobile géolocalisée, propulsée par SmatPhood, qui permet de passer commande pour la livraison de produits à domicile.",#apero,#mobile,#geolocalisation,48.886822,2.32791,17 rue Ganneron,75018,Paris,2012,www.lappero.com,lappero,https://www.facebook.com/lappero,,,,Entreprise
LBMG Worklabs,"LBMG Worklabs, spécialiste du télétravail et du coworking, édite Néonomade un outil de recherche et de réservation d’espaces de travail pour les travailleurs nomades.",#coworking,,,48.893959,2.35278,110 rue des Poissonniers,75018,Paris,2010,www.neo-nomade.com,neonomade_com,https://www.facebook.com/neonomadecom,https://plus.google.com/102549198905849304896,http://www.linkedin.com/company/923439,,Entreprise
Le Hub Agence,Le Hub est une agence digitale spécialisée dans la création et le mangement de systèmes d'information innovants et d'applications interactives.,#agence,#designrelationnel,,48.865459,2.3821,14 rue Crespin du Gast,75011,Paris,2007,www.lehub-agence.com,lehub_agence,https://www.facebook.com/pages/Le-Hub-Agence/149700071759609,,,,Entreprise
Leeaarn,Leeaarn est une université collaborative pour entrepreneurs et professionnels du numerique qui permet de connecter ceux qui savent et ceux qui veulent apprendre.,#autodidacte,#universitecollaborative,#numerique,48.86414,2.34367,62 rue Jean-Jacques Rousseau,75001,Paris,2012,www.leeaarn.com,leeaarn,https://www.facebook.com/leeaarn,,http://www.linkedin.com/company/2831626,,Entreprise
Leetchi,Leetchi est un service web gratuit et sécurisé qui permet de récolter de l'argent à plusieurs.,#paiement,#groupe,,48.874981,2.34965,1 cité Paradis,75010,Paris,2009,www.leetchi.com,leetchiweb,https://www.facebook.com/leetchi,,http://www.linkedin.com/company/2655102,,Entreprise
Les Bons Profs,Les Bons Profs proposent des ressources pédagogiques de qualité pour les élèves du secondaire. ,#education,#ressources,,48.85107,2.3771,123 rue du Faubourg Saint Antoine,75011,Paris,2011,www.lesbonsprofs.com,LesBonsProfs,https://www.facebook.com/pages/Les-Bons-Profs/181074061992673,,,,Entreprise
Leuville Objects,"Leuville Objects est une société de conseil, d'ingénierie et de service en informatique spécialisée en architectures Objet et en technologies Java, SOA et UML, du serveur au mobile.",#informatique,,,48.795261,2.13859,3 rue de la Porte de Buc,78000,Versailles,1996,www.leuville.com,,,,,,Entreprise
Lexis Numérique,Lexis Numérique est un studio de création transmédia qui développe des jeux vidéo et des applications mobiles.,#jeu,#transmedia,#mobile,48.83649,2.586675,7  rue Albert Einstein,77420,Champs-sur-Marne,1990,www.lexis-numerique.fr,LexisNumerique,,,http://www.linkedin.com/company/92928,,Entreprise
Lillo,Lillo propose une plateforme de mini-jeux en ligne qui permettent de gagner des chèques cadeaux.,#jeu,#marketing,,48.833809,2.32445,149  avenue du Maine,75014,Paris,2011,www.lillo.fr,Lillo_Jeux,http://www.facebook.com/pages/Lillo-communaut%C3%A9/131353206881276,,,,Entreprise
Limonetik ,Limonetik est une plateforme monétique SaaS qui simplifie et accélère la connexion entre les moyens de paiements et les sites marchands.,#paiement,#ecommerce,,48.883362,2.34782,13 boulevard de Rochechouart,75009,Paris,2008,www.limonetik.com,limonetik,,,http://www.linkedin.com/company/1576021,,Entreprise
Lingueo,Lingueo propose aux entreprises et aux particuliers des cours de langues en visioconférence avec des professeurs particuliers natifs dans le monde entier.,#elearning,#langue,#visioconference,48.878719,2.36391,17 rue Eugène Varlin,75010,Paris,2007,www.lingueo.fr,Lingueo,https://www.facebook.com/Lingueo,https://plus.google.com/117533426054492768333,http://www.linkedin.com/company/lingueo,,Entreprise
LinkedIn,Linkedin est un réseau social professionnel dont la mission est de connecter les professionnels du monde entre eux pour améliorer leur productivité.,#reseausocial,#professionnel,,48.872059,2.31307,91 rue du Faubourg Saint-Honoré,75008,Paris,2003,www.linkedin.com,LinkedIn,https://www.facebook.com/LinkedIn,https://plus.google.com/+LinkedIn,http://www.linkedin.com/company/1337,,Entreprise
Linkfluence,Linkfluence est spécialisée dans le Social Media Intelligence et fournit des outils permettant d’écouter puis d’analyser la masse croissante des conversations du web social pour les transformer en recommandations et actions.,#websocial,#monitoring,#ereputation,48.920736,2.344561,153  boulevard Anatole France,93200,Saint Denis,2006,www.linkfluence.net,linkfluence,https://www.facebook.com/linkfluence,,http://www.linkedin.com/company/985687,,Entreprise
LivingSocial,"LivingSocial est une plateforme de ""deal-of-the-day"" qui propose des bons-cadeaux ou remises utilisables à destination des entreprises locales ou nationales. ",#bonsplans,,,48.876888,2.29084,3 rue du Colonel Moll,75017,Paris,2007,www.livingsocial.com,LivingSocial,https://www.facebook.com/LivingSocial,,http://www.linkedin.com/company/481652,,Entreprise
Localers,"Localers est une plateforme de vente d'excursions en ligne, originales et hors des sentiers battus pour les voyageurs étrangers en France.",#vente,#tourisme,#excursions,48.870351,2.341352,10 rue Saint-Marc,75002,Paris,2012,www.localers.com,Localers,https://www.facebook.com/Localers,,,,Entreprise
Lucky Cart,Lucky Cart développe pour les sites marchands et les marques des solutions ludiques qui exploitent le jeu et la chance comme leviers promotionnels e-commerce.,#jeu,#marketing,#ecommerce,48.869469,2.349,5 rue Thorel,75002,Paris,2010,www.luckycart.com,luckycart,https://www.facebook.com/luckycart,,http://www.linkedin.com/company/1224802,,Entreprise
Lydia,Lydia est une solution de portefeuille mobile pour le paiement et l'encaissement.,#portefeuille,#mobile,,48.883362,2.34782,13 boulevard de Rochechouart,75009,Paris,2011,www.lydia-app.com,applydia,https://www.facebook.com/lydiaapp,,http://www.linkedin.com/company/2958157,,Entreprise
Lynkware,Lynkware est spécialisée dans les technologies et solutions de marketing mobile.,#marketing,#mobile,,48.83649,2.586675,1 rue Albert Einstein,77420,Champs sur Marne,2008,www.lynkware.com,,,,,,Entreprise
Madmagz,Madmagz est une application en ligne qui permet de créer et de publier un magazine numérique ou papier.,#magazine,#edition,,48.866661,2.36337,24 rue Béranger,75003,Paris,2010,www.madmagz.com,madmagz,https://www.facebook.com/MadmagzFR,,http://www.linkedin.com/company/949712,,Entreprise
Mailforgood,Mailforgood propose aux internautes de nouvelles façons d'aider des associations.,#socialgood,#associations,,48.825661,2.3835,15 rue Jean-Baptiste Berlier,75013,Paris,2009,www.mailforgood.com,Mailforgood,https://www.facebook.com/Mailforgood,https://plus.google.com/112998849938459243645,http://www.linkedin.com/company/1472566,,Entreprise
Mailjet,Mailjet propose une solution de cloud emailing qui permet de délivrer des emails en temps réel.,#emailing,,,48.868881,2.35269,30 rue Blondel,75002,Paris,2011,fr.mailjet.com,mailjet_fr,https://www.facebook.com/MailjetFrance,,http://www.linkedin.com/company/1459557,,Entreprise
Many Players,Many Players propose des jeux sportifs en ligne et organise des compétitions sportives sur internet pour tous. ,#jeu,#sport,,48.827973,2.247917,9 rue Neuve Saint-Germain,92100,Boulogne Billancourt,,www.manyplayers.com,,,,,,Entreprise
Markelys Interactive,Markelys Interactive est spécialisée dans les opérations marketing pour les jeux vidéos et propose Jokerly une solution de video publicitaire en ligne.,#jeu,#marketing,#video,48.893959,2.35278,110 rue des Poissonniers,75018,Paris,2011,www.jokerly.com,jokerly,,,http://www.linkedin.com/company/2857061,,Entreprise
Market Place Factory,Market Place Factory propose aux e-commerçants et aux médias en ligne de faire décoller leurs revenus en créant pour eux une place de marché en marque blanche.,#marketplace,#ecommerce,,48.887218,2.26308,29 rue du château ,92200,Neuilly-sur-Seine ,2010,www.marketplacefactory.com,MarketPlacef,https://www.facebook.com/MarketPlaceFactory,,http://www.linkedin.com/company/2753841,,Entreprise
Maxicours,Maxicours est une plateforme de ressources pédagogiques et de suivi scolaire en ligne.,#education,,,48.81443,2.34113,59 rue Benoît Malon,94250,Gentilly,,www.edu.maxicours.fr,,,,http://www.linkedin.com/company/211577,,Entreprise
Mediapart,"Mediapart est un journal d'information numérique, indépendant et participatif. ",#presseenligne,#pureplayer,#media,48.84967,2.38001,8 passage Brûlon,75012,Paris,2008,www.mediapart.com,mediapart,https://www.facebook.com/pages/Mediapart/116070051527,,http://www.linkedin.com/company/1854361,,Entreprise
Meilleurinvestisseur,"Meilleurinvestisseur est un tremplin financier pour les entreprises, une plateforme de recherche rapide de financements pour les entrepreneurs à tous les stades de leurs projets.",#financement,#entrepreneur,#investissseur,48.84506,2.37311,4 place Louis Armand,75012,Paris,2010,www.meilleurinvestisseur.com,MeilleurInvestisseur,https://www.facebook.com/pages/MeilleurInvestisseurcom/172907926101042,,http://www.linkedin.com/company/1347252,,Entreprise
Mesagraph,Mesagraph analyse des millions de conversations sur le web social pour fournir des satistiques actionnables.,#socialtv,#socialmedia,#stats,48.87282,2.334215,21 boulevard Haussmann,75009,Paris,2010,www.mesagraph.com,Mesagraph,https://www.facebook.com/Mesagraph,,http://www.linkedin.com/company/mesagraph,,Entreprise
Message Business,"Message Business est un ensemble de services à la demande, disponibles sur Internet, qui facilite la réalisation des actions de communication et de relation client des entreprises.",#relationclient,#emailing,,48.893959,2.35278,110 rue des Poissonniers,75018,Paris,2006,www.messagebusiness.com,messagebusiness,https://www.facebook.com/message.business.emailing,,http://www.linkedin.com/company/875412,,Entreprise
Metaboli,"Metaboli est spécialisée dans la distribution digitale de jeux vidéo PC et opère différentes plateformes de téléchargement de jeux via les marques Metaboli, Gamesplanet et Gametap.",#jeu,,,48.871868,2.31909,27 rue de la Ville-l'Evèque,75008,Paris,2001,www.metaboli.fr,metaboli,https://www.facebook.com/Metaboli,,http://www.linkedin.com/company/36414,,Entreprise
Meteojob,"Meteojob est spécialisé dans le e-recrutement et propose une plateforme de recherche d'emploi par affinité, basé sur une technologie de matching et d'analyse sémantique avancée.",#emploi,#recrutement,#semantique,48.87389,2.33628,15 rue la Fayette,75009,Paris,2008,www.meteojob.com,Meteojob,https://www.facebook.com/meteojob,,http://www.linkedin.com/company/660883,,Entreprise
MFG Labs,MFG Labs répond au défi quotidien de maintenir des interactions entre la recherche mathématique de haut niveau et les applications concrètes.,#apps,#data,,48.87611,2.3365,35 rue de Châtaudun,75009,Paris,2009,www.mfglabs.com,mfg_labs,https://www.facebook.com/MFGLabs,,http://www.linkedin.com/company/1819216,,Entreprise
Microsoft,Microsoft fabrique et vend des systèmes d’exploitation et des logiciels. ,#os,#logiciel,,48.834061,2.26481,39 quai du Président Roosevelt,92130,Issy-les-Moulineaux,1975,www.microsoft.com,Microsoft,https://www.facebook.com/Microsoft,,http://www.linkedin.com/company/1035,,Entreprise
miLibris,miLibris est une plate-forme d'intermédiation entre fournisseurs de contenu et portails de vente et propose un service de diffusion et des outils logiciels conçus pour l'industrie du livre et de la presse.,#edition,#distribution,#ebook,48.88171,2.33165,74 rue Blanche,75009,Paris,2009,www.milibris.com,miLibris,,,http://www.linkedin.com/company/262821,,Entreprise
MinuteBuzz,"MinuteBuzz est un site média indépendant et sans complexe, qui vous propose tous les jours un concentré des sujets les plus divertissants et impressionnants du web.",#pureplayer,#presseenligne,#media,48.866562,2.37096,4 rue de la Pierre Levée,75011,Paris,2010,www.minutebuzz.com,minutebuzz,https://www.facebook.com/minutebuzz,,http://www.linkedin.com/company/803134,,Entreprise
Mixotv,Mixotv est une application de programme TV personnalisée et sociale qui se base sur les goûts des utilisateurs et de leurs amis afin de leur proposer des programmes qui leur correspondent.,#socialtv,#secondscreen,#programmeTV,48.88187,2.35105,139 boulevard de Magenta,75010,Paris,2012,www.mixotv.com,mixotv,https://www.facebook.com/mixotv,,http://www.linkedin.com/company/2821407,,Entreprise
Mobigame  ,"Mobigame est une société qui développe, édite et distribue des jeux vidéo pour téléphones mobiles.",#jeu,#mobile,,48.839475,2.316045,85 boulevard Pasteur,75015,Paris,2004,www.mobigame.net,mobigame,https://www.facebook.com/pages/Mobigame/143172829084267,,http://www.linkedin.com/company/3064867,,Entreprise
Mobiquithings,Mobiquithings et un opérateur mobile dédié à la connectivité M2M.,#mobile,#telecoms,#M2M,48.825661,2.3835,15 rue Jean-Baptiste Berlier,75013,Paris,2010,www.mobiquithings.com,,,,http://www.linkedin.com/company/1829842,,Entreprise
Mobiview,Mobiview propose une plateforme qui permet de créer soi-même des applications mobiles.,#apps,#mobile,,48.866009,2.28367,13 rue des Sablons,75016,Paris,2008,www.mobyview.com,MobyViewApps,https://www.facebook.com/Mobyview,,,,Entreprise
MobyPark,MobyPark est un service de location de places de parking inoccupées entre particuliers.,#location,#parking,#economiecollaborative,48.870468,2.3427,151 rue Montmartre,75002,Paris,2012,www.mobypark.com,,,,,,Entreprise
Modizy,Modizy est un assistant shopping personnalisé qui sélectionne les tendances de mode que vous aimez.,#shopping,#personalshopper,#ecommerce,48.852501,2.42076,41 rue Emile Zola,93100,Montreuil,2012,www.modizy.com,modizy,https://www.facebook.com/modizy,,http://www.linkedin.com/company/2525286,,Entreprise
Mondeca,"Mondeca est un éditeur de logiciel spécialisé dans les solutions d'organisation et d'accès aux informations, connaissances et contenus multimédia.",#semantique,#ged,,48.893742,2.33746,3 cité Nollez,75018,Paris,2000,www.mondeca.com,mondecanews,http://www.linkedin.com/company/64279,,,,Entreprise
Moneylib,"Moneylib propose Ticketlib, une solution ecommerce qui permet de vendre sur Internet simplement.",#paiement,#ecommerce,#eticketing,48.827422,2.356642,54 avenue d'Italie,75013,Paris,2012,www.ticketlib.com,ticketlib,,,http://www.linkedin.com/company/810172,,Entreprise
Moodstocks,Moodstocks propose une plateforme SaaS qui transforme les téléphones mobiles en scanners intelligents capables de reconnaître des objets réels.,#scanning,#mobile,,48.876308,2.34846,79 rue du Faubourg Poissonnière,75010,Paris,2007,www.moodstocks.com,moodstocks,https://www.facebook.com/moodstocks,,http://www.linkedin.com/company/moodstocks,,Entreprise
MotionTree,MotionTree propose des outils de production de contenus interactifs en s'appuyant sur sa technologie RVA (Rich Video Application).,#richmedia,#video,,48.893959,2.35278,110 rue des Poissonniers,75018,Paris,2011,www.motiontree.net,MotionTreeTeam,https://www.facebook.com/pages/MotionTree/419169608123775,,http://www.linkedin.com/company/motiontree,,Entreprise
Moviken,"Moviken propose une gamme complète de solutions adaptées au besoin du voyageur, des acteurs des transports et de la mobilité durable.",#transport,#mobilite,,48.83738,2.59016,23 rue Alfred Nobel,77420,Champs-sur-Marne,2003,www.moviken.fr,,,,,,Entreprise
Mpoware,MPoware est une société d'expertise et de conseil en innovation technologique et logicielle.,#securite,#mobilite,#cloudcomputing,48.845378,2.821337,11 place de l'Alouette,77700,Bailly-Romainvilliers,2008,www.mpoware.com,,,,,,Entreprise
Multee Gaming,MulteeGaming éditée par Almateos est une plateforme communautaire de joueurs de jeux vidéo leur permettant de miser de l'argent sur leurs victoires.,#jeu,#argent,,48.893959,2.35278,110 rue des Poissonniers,75018,Paris,2010,www.multeegaming.com,,https://www.facebook.com/MulteeGamingFR,,http://www.linkedin.com/company/3181993,,Entreprise
Multiposting,Multiposting développe des logiciels destinés aux professionnels des ressources humaines et fournit une solution de multi-diffusion d'annonces d'emploi et de stages sur internet.,#rh,,,48.8801,2.33083,3 rue Moncey,75009,Paris,2008,www.multiposting.fr,multiposting,https://www.facebook.com/multiposting,,http://www.linkedin.com/company/554904,,Entreprise
My Elefant,My Elefant est une agence digitale tournée vers les nouveaux usages du web et le multimedia mobile.,#agence,,,48.816872,2.3006,32 rue Guy Moquet,92240,Malakoff,2010,www.myelefant.com,_myelefant_,,,http://www.linkedin.com/company/1628888,,Entreprise
myBlee,myBlee est une solution de contenu éducatif digital pour les enfants du primaire et du collège sur supports mobiles.,#education,#mobile,,48.865711,2.35332,243 rue Saint Martin,75003,Paris,2011,www.myblee.info,myBlee1,https://www.facebook.com/myBlee,,http://www.linkedin.com/company/2963114,,Entreprise
MyJobCompany,MyJobCompany est une plateforme de sourcing de CV via les réseaux sociaux qui permet à toute entreprise d'organiser un recrutement par cooptation et affiliation. ,#recrutement,#emploi,,48.878719,2.36391,17 rue Eugène Varlin,75010,Paris,2011,www.myjobcompany.com,MyJobCompany,https://www.facebook.com/MyJobCompany,,http://www.linkedin.com/company/2398304,,Entreprise
MyMajorCompany,MyMajorCompany est une plateforme de financement participatif sur laquelle les créateurs de projets de tous horizons peuvent présenter leur projet à des milliers d’internautes et collecter les fonds nécessaires à leur réalisation. ,#crowdfunding,#economiecollaborative,,48.86948,2.34601,20 rue du Sentier,75002,Paris,2007,www.mymajorcompany.com,MyMajorCompagny,https://www.facebook.com/mymajorcompany,,,,Entreprise
myMeetingsOndemand,"myMeetingsOndemand édite Meetings, une application Web qui permet de piloter efficacement les réunions, facilite la gestion des comptes rendus et améliore le suivi des actions décidées en session.",#reunion,,,48.884102,2.27948,24 rue Perronet,92200,Neuilly-sur-Seine ,2011,www.mymeetingsondemand.com,,,,http://www.linkedin.com/company/2593560,,Entreprise
myNextSeo,"myNextSeo est un service des gestion du référencement qui permet d'administrer les soumissions, les validations et les liens sur l'ensemble des plateformes SEO existantes.",#referencement,#seo,,48.86277,2.341,23 rue Jean-Jacques Rousseau,75001,Paris,2011,www.mynextseo.fr,NextSeo_Info,https://www.facebook.com/Portail.NextSeo,https://plus.google.com/105492390119286475293,http://www.linkedin.com/company/nextseo,,Entreprise
mySportConnect,mySportConnect est un service vidéo qui permet aux sportifs amateurs de revoir l’intégralité de leurs matchs et entraînements dès la sortie du terrain.,#video,#sport,,48.893959,2.35278,110 rue des Poissonniers,75018,Paris,2010,www.mysportconnect.net,MySportConnect,https://www.facebook.com/mysportconnect,,http://www.linkedin.com/company/2309612,,Entreprise
ND Interactive,"ND Interactive édite Everfeel, une plateforme de jeu social qui repose sur une technologie en temps réel (audio et animation 3D) d'Emotion On Demand, au croisement des jeux en ligne, des sites de rencontres et des réseaux sociaux.",#jeu,#socialgaming,#eod,48.869789,2.36385,18 rue Yves Toudic,75010,Paris,2009,www.ndinteractive.net,NDInteractive,https://www.facebook.com/ndinteractive,,http://www.linkedin.com/company/927280,,Entreprise
Neko Entertainment,Neko développe des jeux vidéos pour tout support à partir de sa technologie Neko Game Development Kit.,#jeu,,,48.865629,2.392446,18 rue Soleillet,75020,Paris,1999,www.e-neko.com,,https://www.facebook.com/pages/Neko-Entertainment/39766596594,,http://www.linkedin.com/company/49810,,Entreprise
Nenuphar Development,"Nenuphar Development crée des applications pour smartphone et tablette (iOS et Androïd) et propose notamment bdBuzz, shop et gestion de collection de BD numériques.",#apps,#mobile,#bandedessinee,48.842258,2.32299,23 rue du Départ,75014,Paris,2011,www.nenuphar-development.com,,https://www.facebook.com/pages/bdBuzz-page-officielle/169925583078795,,,,Entreprise
